"Order_Date","Payment_Method","Return_Date","Shipping_Method","User_Age","User_Location","Product_ID","User_Gender","Return_Status","Product_Category","Order_ID","Discount_Applied","Return_Reason","Order_Quantity","Product_Price","User_ID","Days_to_Return","signal_changed_mind","signal_high_discount","signal_late_return","signal_bulk_return","signal_expensive_item","abuse_score","is_abuse"
"2024-07-27","Gift Card","2024-09-03","Standard",42,"City35","PROD00006938","Female","Returned","Home","ORD00006938",22.97,"Not as described",3,129.32,"USER00006938",38,0,0,0,0,0,0,0
"2024-05-04","PayPal","2024-09-13","Express",29,"City64","PROD00006945","Male","Returned","Home","ORD00006945",14.54,"Wrong item",1,214.8,"USER00006945",132,0,0,1,0,0,1,0
"2024-03-05","Credit Card","N/A","Standard",44,"City71","PROD00006958","Female","Not Returned","Clothing","ORD00006958",41.41,"Not Returned",3,321.94,"USER00006958",0,0,0,0,0,0,0,0
"2024-02-25","PayPal","2024-07-01","Standard",35,"City21","PROD00006964","Male","Returned","Toys","ORD00006964",48.54,"Defective",4,130,"USER00006964",127,0,1,1,1,0,3,1
"2024-10-23","Credit Card","N/A","Express",52,"City28","PROD00006965","Female","Not Returned","Books","ORD00006965",32.86,"Not Returned",1,88.77,"USER00006965",0,0,0,0,0,0,0,0
"2024-03-31","Debit Card","N/A","Next-Day",26,"City26","PROD00006970","Female","Not Returned","Home","ORD00006970",0.35,"Not Returned",2,189.86,"USER00006970",0,0,0,0,0,0,0,0
"2023-06-26","Credit Card","N/A","Next-Day",53,"City13","PROD00006974","Male","Not Returned","Clothing","ORD00006974",45.95,"Not Returned",4,115.99,"USER00006974",0,0,0,0,0,0,0,0
"2024-02-06","Gift Card","N/A","Standard",24,"City18","PROD00006990","Female","Not Returned","Books","ORD00006990",1.55,"Not Returned",1,381.11,"USER00006990",0,0,0,0,0,0,0,0
"2023-02-21","Credit Card","N/A","Standard",26,"City29","PROD00006991","Male","Not Returned","Books","ORD00006991",9.94,"Not Returned",4,346.59,"USER00006991",0,0,0,0,0,0,0,0
"2023-07-01","Credit Card","N/A","Next-Day",25,"City82","PROD00006997","Male","Not Returned","Toys","ORD00006997",7.43,"Not Returned",2,235.75,"USER00006997",0,0,0,0,0,0,0,0
"2024-01-06","Credit Card","N/A","Express",32,"City91","PROD00006998","Male","Not Returned","Books","ORD00006998",6.9,"Not Returned",1,318.96,"USER00006998",0,0,0,0,0,0,0,0
"2023-07-04","Debit Card","N/A","Express",20,"City36","PROD00007001","Male","Not Returned","Books","ORD00007001",6.39,"Not Returned",4,309.67,"USER00007001",0,0,0,0,0,0,0,0
"2023-01-14","Debit Card","2023-05-02","Express",28,"City9","PROD00007005","Female","Returned","Clothing","ORD00007005",23.68,"Defective",1,32.39,"USER00007005",108,0,0,1,0,0,1,0
"2023-07-20","PayPal","N/A","Express",35,"City58","PROD00007006","Male","Not Returned","Home","ORD00007006",11.23,"Not Returned",2,165.48,"USER00007006",0,0,0,0,0,0,0,0
"2023-06-24","Debit Card","N/A","Standard",59,"City20","PROD00007011","Male","Not Returned","Clothing","ORD00007011",16.78,"Not Returned",3,172.01,"USER00007011",0,0,0,0,0,0,0,0
"2024-01-05","PayPal","N/A","Standard",70,"City10","PROD00007012","Female","Not Returned","Home","ORD00007012",24.41,"Not Returned",5,157.62,"USER00007012",0,0,0,0,0,0,0,0
"2023-01-26","PayPal","N/A","Standard",64,"City33","PROD00007013","Male","Not Returned","Books","ORD00007013",6.12,"Not Returned",2,54.23,"USER00007013",0,0,0,0,0,0,0,0
"2023-08-18","Gift Card","2024-10-14","Next-Day",48,"City57","PROD00007022","Female","Returned","Electronics","ORD00007022",39.14,"Defective",4,306.7,"USER00007022",423,0,1,1,1,0,3,1
"2023-06-10","Credit Card","2023-07-24","Standard",39,"City66","PROD00007033","Female","Returned","Clothing","ORD00007033",34.55,"Changed mind",4,387.67,"USER00007033",44,1,0,0,1,1,3,1
"2024-10-17","Gift Card","N/A","Standard",40,"City78","PROD00007043","Female","Not Returned","Home","ORD00007043",19.41,"Not Returned",2,488,"USER00007043",0,0,0,0,0,0,0,0
"2024-04-23","Gift Card","N/A","Standard",57,"City52","PROD00007044","Female","Not Returned","Electronics","ORD00007044",29.41,"Not Returned",2,436.57,"USER00007044",0,0,0,0,0,0,0,0
"2023-04-27","Credit Card","N/A","Express",35,"City99","PROD00007071","Male","Not Returned","Books","ORD00007071",9.93,"Not Returned",5,211.43,"USER00007071",0,0,0,0,0,0,0,0
"2023-01-08","Debit Card","2024-06-21","Standard",70,"City31","PROD00007078","Female","Returned","Clothing","ORD00007078",44.81,"Defective",2,62.06,"USER00007078",530,0,1,1,0,0,2,1
"2024-07-15","PayPal","2024-08-13","Express",26,"City30","PROD00007080","Female","Returned","Toys","ORD00007080",40.44,"Defective",1,345.65,"USER00007080",29,0,1,0,0,0,1,0
"2024-04-01","Credit Card","N/A","Standard",23,"City86","PROD00007084","Female","Not Returned","Home","ORD00007084",14.94,"Not Returned",4,210.84,"USER00007084",0,0,0,0,0,0,0,0
"2024-08-12","Debit Card","N/A","Express",18,"City24","PROD00007087","Male","Not Returned","Books","ORD00007087",20.33,"Not Returned",5,96.21,"USER00007087",0,0,0,0,0,0,0,0
"2023-11-04","Gift Card","N/A","Express",54,"City78","PROD00007091","Female","Not Returned","Toys","ORD00007091",31.91,"Not Returned",1,456.73,"USER00007091",0,0,0,0,0,0,0,0
"2023-11-21","Credit Card","N/A","Standard",38,"City91","PROD00007093","Male","Not Returned","Books","ORD00007093",20.76,"Not Returned",4,125.86,"USER00007093",0,0,0,0,0,0,0,0
"2023-01-22","Debit Card","2024-10-30","Next-Day",45,"City37","PROD00007096","Male","Returned","Toys","ORD00007096",25.96,"Not as described",1,447.53,"USER00007096",647,0,0,1,0,1,2,1
"2024-01-18","PayPal","N/A","Next-Day",26,"City100","PROD00007102","Female","Not Returned","Toys","ORD00007102",5.53,"Not Returned",3,141.66,"USER00007102",0,0,0,0,0,0,0,0
"2024-07-01","Debit Card","N/A","Express",27,"City1","PROD00007107","Female","Not Returned","Toys","ORD00007107",27.68,"Not Returned",1,151.82,"USER00007107",0,0,0,0,0,0,0,0
"2023-10-13","PayPal","N/A","Express",60,"City69","PROD00007109","Male","Not Returned","Toys","ORD00007109",46.63,"Not Returned",2,393.67,"USER00007109",0,0,0,0,0,0,0,0
"2024-06-10","PayPal","N/A","Next-Day",45,"City28","PROD00007110","Female","Not Returned","Clothing","ORD00007110",17.84,"Not Returned",4,410.86,"USER00007110",0,0,0,0,0,0,0,0
"2024-08-04","Debit Card","N/A","Express",70,"City36","PROD00007111","Male","Not Returned","Electronics","ORD00007111",46.9,"Not Returned",5,357.36,"USER00007111",0,0,0,0,0,0,0,0
"2024-03-19","PayPal","N/A","Next-Day",43,"City95","PROD00007113","Female","Not Returned","Books","ORD00007113",33.66,"Not Returned",3,81.35,"USER00007113",0,0,0,0,0,0,0,0
"2024-03-21","PayPal","2024-10-26","Standard",51,"City28","PROD00007119","Male","Returned","Clothing","ORD00007119",38.59,"Defective",5,278.81,"USER00007119",219,0,1,1,1,0,3,1
"2024-04-05","Credit Card","N/A","Express",49,"City3","PROD00007120","Female","Not Returned","Toys","ORD00007120",41.43,"Not Returned",2,396.25,"USER00007120",0,0,0,0,0,0,0,0
"2024-04-05","PayPal","N/A","Next-Day",32,"City32","PROD00007127","Female","Not Returned","Toys","ORD00007127",36.81,"Not Returned",5,325.4,"USER00007127",0,0,0,0,0,0,0,0
"2024-02-11","PayPal","N/A","Next-Day",50,"City22","PROD00007130","Male","Not Returned","Home","ORD00007130",42.82,"Not Returned",4,120.14,"USER00007130",0,0,0,0,0,0,0,0
"2024-04-28","Credit Card","N/A","Next-Day",32,"City32","PROD00007133","Female","Not Returned","Toys","ORD00007133",14.1,"Not Returned",1,143.72,"USER00007133",0,0,0,0,0,0,0,0
"2023-07-08","Debit Card","N/A","Standard",19,"City44","PROD00007136","Male","Not Returned","Home","ORD00007136",24.37,"Not Returned",2,90,"USER00007136",0,0,0,0,0,0,0,0
"2024-05-08","Debit Card","N/A","Express",30,"City98","PROD00007145","Female","Not Returned","Toys","ORD00007145",23.16,"Not Returned",2,188.05,"USER00007145",0,0,0,0,0,0,0,0
"2023-01-28","Credit Card","N/A","Standard",36,"City92","PROD00007162","Male","Not Returned","Electronics","ORD00007162",8.48,"Not Returned",4,369.59,"USER00007162",0,0,0,0,0,0,0,0
"2023-03-19","Credit Card","2024-08-09","Standard",20,"City77","PROD00007163","Male","Returned","Books","ORD00007163",39.31,"Not as described",3,478.16,"USER00007163",509,0,1,1,0,1,3,1
"2023-10-09","PayPal","N/A","Next-Day",61,"City93","PROD00007166","Male","Not Returned","Books","ORD00007166",7.48,"Not Returned",3,136.55,"USER00007166",0,0,0,0,0,0,0,0
"2023-05-16","PayPal","N/A","Standard",22,"City69","PROD00007172","Male","Not Returned","Clothing","ORD00007172",44.52,"Not Returned",5,217.78,"USER00007172",0,0,0,0,0,0,0,0
"2023-12-05","PayPal","N/A","Standard",25,"City12","PROD00007176","Female","Not Returned","Home","ORD00007176",24.57,"Not Returned",1,487.84,"USER00007176",0,0,0,0,0,0,0,0
"2024-01-17","PayPal","N/A","Express",37,"City99","PROD00007179","Female","Not Returned","Electronics","ORD00007179",33.68,"Not Returned",1,363.8,"USER00007179",0,0,0,0,0,0,0,0
"2024-01-14","Debit Card","N/A","Next-Day",34,"City68","PROD00007180","Female","Not Returned","Clothing","ORD00007180",8.8,"Not Returned",3,472.93,"USER00007180",0,0,0,0,0,0,0,0
"2023-11-29","Credit Card","2024-03-17","Standard",58,"City86","PROD00007181","Male","Returned","Books","ORD00007181",47.38,"Changed mind",4,453.32,"USER00007181",109,1,1,1,1,1,5,1
"2024-02-02","Credit Card","2024-07-15","Standard",67,"City12","PROD00007186","Female","Returned","Clothing","ORD00007186",25.5,"Changed mind",1,394.76,"USER00007186",164,1,0,1,0,1,3,1
"2023-05-18","Debit Card","2024-06-07","Express",56,"City28","PROD00007197","Female","Returned","Home","ORD00007197",17.99,"Wrong item",2,119.85,"USER00007197",386,0,0,1,0,0,1,0
"2023-11-06","Debit Card","2023-11-24","Standard",64,"City46","PROD00007198","Male","Returned","Clothing","ORD00007198",29.22,"Wrong item",1,207.29,"USER00007198",18,0,0,0,0,0,0,0
"2023-03-08","PayPal","N/A","Express",46,"City54","PROD00007206","Male","Not Returned","Home","ORD00007206",33.31,"Not Returned",3,58.12,"USER00007206",0,0,0,0,0,0,0,0
"2023-07-12","Gift Card","N/A","Standard",38,"City61","PROD00007211","Female","Not Returned","Clothing","ORD00007211",37.41,"Not Returned",3,176.42,"USER00007211",0,0,0,0,0,0,0,0
"2024-05-20","Gift Card","N/A","Standard",38,"City23","PROD00007212","Female","Not Returned","Toys","ORD00007212",3.04,"Not Returned",4,193.61,"USER00007212",0,0,0,0,0,0,0,0
"2024-02-11","Gift Card","N/A","Express",62,"City67","PROD00007216","Female","Not Returned","Electronics","ORD00007216",9.08,"Not Returned",2,75.02,"USER00007216",0,0,0,0,0,0,0,0
"2024-01-28","Gift Card","N/A","Standard",23,"City59","PROD00007217","Female","Not Returned","Toys","ORD00007217",20.29,"Not Returned",1,164.3,"USER00007217",0,0,0,0,0,0,0,0
"2023-07-18","PayPal","N/A","Express",50,"City42","PROD00007225","Female","Not Returned","Books","ORD00007225",42.03,"Not Returned",5,21.48,"USER00007225",0,0,0,0,0,0,0,0
"2023-12-15","Credit Card","N/A","Next-Day",39,"City74","PROD00007231","Female","Not Returned","Electronics","ORD00007231",38.26,"Not Returned",1,371.33,"USER00007231",0,0,0,0,0,0,0,0
"2024-03-26","Credit Card","N/A","Standard",51,"City31","PROD00007232","Female","Not Returned","Clothing","ORD00007232",47.01,"Not Returned",2,236.06,"USER00007232",0,0,0,0,0,0,0,0
"2023-01-21","Gift Card","N/A","Standard",61,"City16","PROD00007234","Male","Not Returned","Electronics","ORD00007234",13.82,"Not Returned",1,75.41,"USER00007234",0,0,0,0,0,0,0,0
"2024-03-18","Gift Card","2024-04-22","Standard",19,"City13","PROD00007242","Female","Returned","Clothing","ORD00007242",15.21,"Defective",5,108.8,"USER00007242",35,0,0,0,1,0,1,0
"2023-03-15","Credit Card","N/A","Express",42,"City20","PROD00007263","Female","Not Returned","Home","ORD00007263",36.01,"Not Returned",4,55.15,"USER00007263",0,0,0,0,0,0,0,0
"2024-07-17","Credit Card","N/A","Standard",22,"City36","PROD00007268","Male","Not Returned","Toys","ORD00007268",2.14,"Not Returned",5,474.68,"USER00007268",0,0,0,0,0,0,0,0
"2024-11-28","PayPal","N/A","Express",50,"City78","PROD00007273","Female","Not Returned","Clothing","ORD00007273",8.94,"Not Returned",3,157.02,"USER00007273",0,0,0,0,0,0,0,0
"2023-05-05","Debit Card","N/A","Standard",19,"City60","PROD00007278","Female","Not Returned","Toys","ORD00007278",8.62,"Not Returned",3,244.45,"USER00007278",0,0,0,0,0,0,0,0
"2024-07-03","Debit Card","N/A","Next-Day",65,"City70","PROD00007281","Male","Not Returned","Books","ORD00007281",27.52,"Not Returned",2,127.12,"USER00007281",0,0,0,0,0,0,0,0
"2023-10-17","PayPal","N/A","Next-Day",35,"City66","PROD00007283","Female","Not Returned","Electronics","ORD00007283",7.93,"Not Returned",2,206.37,"USER00007283",0,0,0,0,0,0,0,0
"2023-03-05","Credit Card","N/A","Standard",19,"City1","PROD00007288","Male","Not Returned","Toys","ORD00007288",4.53,"Not Returned",4,259.36,"USER00007288",0,0,0,0,0,0,0,0
"2024-02-16","PayPal","2024-07-24","Next-Day",50,"City63","PROD00007296","Male","Returned","Clothing","ORD00007296",38.97,"Not as described",3,464.78,"USER00007296",159,0,1,1,0,1,3,1
"2024-09-06","PayPal","N/A","Standard",29,"City36","PROD00007299","Female","Not Returned","Clothing","ORD00007299",2.43,"Not Returned",4,250.07,"USER00007299",0,0,0,0,0,0,0,0
"2024-08-02","Debit Card","2024-10-16","Standard",31,"City67","PROD00007301","Female","Returned","Books","ORD00007301",34.33,"Defective",3,17.5,"USER00007301",75,0,0,0,0,0,0,0
"2024-02-06","Debit Card","N/A","Standard",40,"City33","PROD00007303","Female","Not Returned","Clothing","ORD00007303",1.88,"Not Returned",2,399.01,"USER00007303",0,0,0,0,0,0,0,0
"2023-03-17","Debit Card","N/A","Express",30,"City59","PROD00007304","Male","Not Returned","Clothing","ORD00007304",42.01,"Not Returned",2,372.87,"USER00007304",0,0,0,0,0,0,0,0
"2023-11-27","Credit Card","N/A","Standard",65,"City46","PROD00007305","Male","Not Returned","Clothing","ORD00007305",34.24,"Not Returned",5,278.1,"USER00007305",0,0,0,0,0,0,0,0
"2024-03-02","Debit Card","N/A","Standard",50,"City40","PROD00007308","Female","Not Returned","Electronics","ORD00007308",32.53,"Not Returned",5,391.9,"USER00007308",0,0,0,0,0,0,0,0
"2024-02-01","Credit Card","N/A","Next-Day",53,"City93","PROD00007316","Female","Not Returned","Clothing","ORD00007316",28.53,"Not Returned",1,475.61,"USER00007316",0,0,0,0,0,0,0,0
"2023-01-17","Debit Card","N/A","Express",59,"City72","PROD00007320","Male","Not Returned","Toys","ORD00007320",44.19,"Not Returned",1,159.08,"USER00007320",0,0,0,0,0,0,0,0
"2023-04-21","PayPal","N/A","Standard",28,"City25","PROD00007321","Female","Not Returned","Toys","ORD00007321",26.29,"Not Returned",2,202.99,"USER00007321",0,0,0,0,0,0,0,0
"2023-12-17","PayPal","N/A","Next-Day",63,"City64","PROD00007332","Female","Not Returned","Home","ORD00007332",38.72,"Not Returned",5,406.52,"USER00007332",0,0,0,0,0,0,0,0
"2023-03-28","Debit Card","2023-06-01","Express",37,"City12","PROD00007335","Female","Returned","Clothing","ORD00007335",31.41,"Wrong item",2,91.54,"USER00007335",65,0,0,0,0,0,0,0
"2023-12-01","Credit Card","N/A","Express",43,"City90","PROD00007346","Male","Not Returned","Clothing","ORD00007346",23.58,"Not Returned",5,475.09,"USER00007346",0,0,0,0,0,0,0,0
"2023-11-28","PayPal","N/A","Next-Day",52,"City97","PROD00007362","Male","Not Returned","Books","ORD00007362",10.38,"Not Returned",1,143.91,"USER00007362",0,0,0,0,0,0,0,0
"2024-08-20","Credit Card","2024-08-25","Next-Day",20,"City78","PROD00007364","Male","Returned","Clothing","ORD00007364",1.89,"Wrong item",4,47.38,"USER00007364",5,0,0,0,1,0,1,0
"2023-07-22","Debit Card","N/A","Standard",41,"City70","PROD00007365","Male","Not Returned","Clothing","ORD00007365",23.03,"Not Returned",2,214.16,"USER00007365",0,0,0,0,0,0,0,0
"2023-02-12","Debit Card","2023-07-08","Express",24,"City52","PROD00007370","Female","Returned","Home","ORD00007370",1.02,"Defective",1,204.64,"USER00007370",146,0,0,1,0,0,1,0
"2023-04-24","PayPal","2024-05-26","Express",31,"City16","PROD00007386","Female","Returned","Books","ORD00007386",32.51,"Changed mind",3,364.72,"USER00007386",398,1,0,1,0,1,3,1
"2023-01-31","Debit Card","2024-12-30","Next-Day",24,"City45","PROD00007387","Female","Returned","Clothing","ORD00007387",2.58,"Changed mind",3,286.58,"USER00007387",699,1,0,1,0,0,2,1
"2023-09-19","Gift Card","N/A","Express",57,"City59","PROD00007393","Male","Not Returned","Electronics","ORD00007393",31.69,"Not Returned",1,206.33,"USER00007393",0,0,0,0,0,0,0,0
"2023-05-07","Gift Card","N/A","Standard",43,"City51","PROD00007400","Female","Not Returned","Clothing","ORD00007400",17.45,"Not Returned",4,456.33,"USER00007400",0,0,0,0,0,0,0,0
"2023-07-08","Credit Card","N/A","Express",63,"City89","PROD00007405","Male","Not Returned","Books","ORD00007405",24.04,"Not Returned",2,138.28,"USER00007405",0,0,0,0,0,0,0,0
"2023-12-19","PayPal","2024-01-18","Standard",30,"City47","PROD00007408","Male","Returned","Electronics","ORD00007408",24.14,"Not as described",4,462.64,"USER00007408",30,0,0,0,1,1,2,1
"2023-06-06","PayPal","N/A","Standard",23,"City43","PROD00007412","Male","Not Returned","Clothing","ORD00007412",17.57,"Not Returned",2,11.2,"USER00007412",0,0,0,0,0,0,0,0
"2023-08-20","Debit Card","N/A","Standard",49,"City64","PROD00007416","Male","Not Returned","Clothing","ORD00007416",9.81,"Not Returned",3,437.52,"USER00007416",0,0,0,0,0,0,0,0
"2023-06-30","PayPal","2023-12-24","Standard",24,"City82","PROD00007423","Male","Returned","Clothing","ORD00007423",16.6,"Defective",1,239.4,"USER00007423",177,0,0,1,0,0,1,0
"2024-08-22","PayPal","N/A","Express",19,"City29","PROD00007424","Female","Not Returned","Home","ORD00007424",21.13,"Not Returned",2,249.53,"USER00007424",0,0,0,0,0,0,0,0
"2023-12-18","Credit Card","2024-03-20","Express",42,"City62","PROD00007426","Female","Returned","Toys","ORD00007426",19.43,"Not as described",3,444.95,"USER00007426",93,0,0,1,0,1,2,1
"2024-07-10","Debit Card","N/A","Standard",29,"City52","PROD00007430","Female","Not Returned","Home","ORD00007430",5.06,"Not Returned",3,214.46,"USER00007430",0,0,0,0,0,0,0,0
"2023-05-15","Credit Card","2024-08-17","Express",61,"City48","PROD00007433","Male","Returned","Toys","ORD00007433",25.19,"Not as described",3,213.6,"USER00007433",460,0,0,1,0,0,1,0
"2024-05-18","PayPal","N/A","Next-Day",70,"City61","PROD00007441","Female","Not Returned","Toys","ORD00007441",40.49,"Not Returned",1,328.2,"USER00007441",0,0,0,0,0,0,0,0
"2023-03-15","Credit Card","N/A","Next-Day",66,"City10","PROD00007450","Male","Not Returned","Home","ORD00007450",11.24,"Not Returned",1,329.6,"USER00007450",0,0,0,0,0,0,0,0
"2023-12-17","Credit Card","2024-12-26","Express",55,"City42","PROD00007452","Male","Returned","Home","ORD00007452",37.8,"Wrong item",3,88.62,"USER00007452",375,0,1,1,0,0,2,1
"2024-06-16","Gift Card","N/A","Next-Day",40,"City67","PROD00007454","Female","Not Returned","Electronics","ORD00007454",23.58,"Not Returned",1,51.14,"USER00007454",0,0,0,0,0,0,0,0
"2023-05-06","Debit Card","N/A","Standard",54,"City8","PROD00007455","Female","Not Returned","Home","ORD00007455",11.03,"Not Returned",3,319.76,"USER00007455",0,0,0,0,0,0,0,0
"2024-04-22","Debit Card","N/A","Express",44,"City42","PROD00007457","Male","Not Returned","Toys","ORD00007457",29.42,"Not Returned",2,426.44,"USER00007457",0,0,0,0,0,0,0,0
"2023-11-22","Credit Card","2024-11-22","Express",64,"City73","PROD00007490","Male","Returned","Books","ORD00007490",27.18,"Wrong item",1,386.33,"USER00007490",366,0,0,1,0,1,2,1
"2023-07-07","Credit Card","N/A","Next-Day",50,"City62","PROD00007495","Male","Not Returned","Books","ORD00007495",3.38,"Not Returned",4,144.15,"USER00007495",0,0,0,0,0,0,0,0
"2024-03-07","PayPal","N/A","Next-Day",47,"City36","PROD00007507","Male","Not Returned","Electronics","ORD00007507",0.16,"Not Returned",3,52.02,"USER00007507",0,0,0,0,0,0,0,0
"2024-05-13","Gift Card","N/A","Next-Day",44,"City76","PROD00007510","Female","Not Returned","Toys","ORD00007510",13.53,"Not Returned",3,64.88,"USER00007510",0,0,0,0,0,0,0,0
"2024-11-09","Credit Card","N/A","Next-Day",25,"City93","PROD00007515","Male","Not Returned","Home","ORD00007515",5.26,"Not Returned",4,187.97,"USER00007515",0,0,0,0,0,0,0,0
"2023-08-17","Credit Card","N/A","Next-Day",24,"City80","PROD00007518","Female","Not Returned","Electronics","ORD00007518",21.51,"Not Returned",1,101.15,"USER00007518",0,0,0,0,0,0,0,0
"2024-11-09","Credit Card","N/A","Standard",54,"City87","PROD00007521","Female","Not Returned","Clothing","ORD00007521",18.57,"Not Returned",1,274.47,"USER00007521",0,0,0,0,0,0,0,0
"2024-05-20","PayPal","N/A","Express",47,"City55","PROD00007535","Female","Not Returned","Clothing","ORD00007535",24.06,"Not Returned",5,350.58,"USER00007535",0,0,0,0,0,0,0,0
"2023-11-25","Debit Card","N/A","Express",60,"City73","PROD00007539","Male","Not Returned","Home","ORD00007539",16.48,"Not Returned",2,425.63,"USER00007539",0,0,0,0,0,0,0,0
"2024-08-01","Gift Card","N/A","Standard",50,"City92","PROD00007542","Female","Not Returned","Clothing","ORD00007542",14.89,"Not Returned",4,479.16,"USER00007542",0,0,0,0,0,0,0,0
"2023-04-27","PayPal","2024-09-20","Express",33,"City68","PROD00007546","Male","Returned","Clothing","ORD00007546",45.99,"Defective",5,146.19,"USER00007546",512,0,1,1,1,0,3,1
"2023-07-14","PayPal","N/A","Express",42,"City93","PROD00007553","Female","Not Returned","Home","ORD00007553",10.15,"Not Returned",5,292,"USER00007553",0,0,0,0,0,0,0,0
"2023-09-13","Credit Card","2024-10-11","Next-Day",24,"City87","PROD00007554","Male","Returned","Home","ORD00007554",45.79,"Changed mind",4,67.54,"USER00007554",394,1,1,1,1,0,4,1
"2023-07-10","Credit Card","2024-08-15","Next-Day",30,"City68","PROD00007558","Male","Returned","Toys","ORD00007558",4.3,"Not as described",5,348.39,"USER00007558",402,0,0,1,1,0,2,1
"2024-03-04","Credit Card","2024-08-23","Express",21,"City94","PROD00007560","Female","Returned","Toys","ORD00007560",15.75,"Not as described",3,165.85,"USER00007560",172,0,0,1,0,0,1,0
"2024-12-21","Debit Card","N/A","Express",63,"City88","PROD00007561","Male","Not Returned","Toys","ORD00007561",39.24,"Not Returned",4,30.34,"USER00007561",0,0,0,0,0,0,0,0
"2023-04-15","Credit Card","N/A","Standard",38,"City39","PROD00007571","Female","Not Returned","Toys","ORD00007571",20.01,"Not Returned",1,434.74,"USER00007571",0,0,0,0,0,0,0,0
"2024-12-26","Credit Card","N/A","Express",43,"City71","PROD00007574","Female","Not Returned","Toys","ORD00007574",25.26,"Not Returned",3,189.17,"USER00007574",0,0,0,0,0,0,0,0
"2024-03-13","Debit Card","N/A","Next-Day",33,"City54","PROD00007580","Female","Not Returned","Toys","ORD00007580",2.21,"Not Returned",2,478.97,"USER00007580",0,0,0,0,0,0,0,0
"2023-05-08","PayPal","2023-12-03","Express",53,"City24","PROD00007588","Male","Returned","Books","ORD00007588",46.2,"Defective",4,490.06,"USER00007588",209,0,1,1,1,1,4,1
"2023-03-01","Debit Card","N/A","Express",21,"City20","PROD00007589","Male","Not Returned","Clothing","ORD00007589",24.42,"Not Returned",2,282.34,"USER00007589",0,0,0,0,0,0,0,0
"2023-01-21","Debit Card","N/A","Next-Day",67,"City39","PROD00007590","Male","Not Returned","Electronics","ORD00007590",31.84,"Not Returned",1,90.36,"USER00007590",0,0,0,0,0,0,0,0
"2023-02-15","Gift Card","2023-03-03","Express",57,"City78","PROD00007595","Male","Returned","Toys","ORD00007595",27,"Changed mind",2,120.95,"USER00007595",16,1,0,0,0,0,1,0
"2024-01-29","Credit Card","N/A","Express",20,"City86","PROD00007604","Male","Not Returned","Clothing","ORD00007604",4.23,"Not Returned",4,112.48,"USER00007604",0,0,0,0,0,0,0,0
"2023-01-05","Credit Card","2024-04-10","Standard",25,"City68","PROD00007611","Male","Returned","Clothing","ORD00007611",12.23,"Not as described",1,154.98,"USER00007611",461,0,0,1,0,0,1,0
"2023-12-11","PayPal","N/A","Next-Day",22,"City31","PROD00007613","Female","Not Returned","Home","ORD00007613",19.81,"Not Returned",5,367.32,"USER00007613",0,0,0,0,0,0,0,0
"2024-02-02","Credit Card","N/A","Next-Day",58,"City65","PROD00007614","Male","Not Returned","Home","ORD00007614",23.98,"Not Returned",5,170.81,"USER00007614",0,0,0,0,0,0,0,0
"2023-10-19","Debit Card","N/A","Standard",58,"City40","PROD00007615","Female","Not Returned","Clothing","ORD00007615",39.59,"Not Returned",2,343.4,"USER00007615",0,0,0,0,0,0,0,0
"2024-02-16","Gift Card","N/A","Express",20,"City32","PROD00007618","Female","Not Returned","Clothing","ORD00007618",32.58,"Not Returned",5,184.29,"USER00007618",0,0,0,0,0,0,0,0
"2023-01-29","Gift Card","2023-07-15","Express",64,"City77","PROD00007623","Male","Returned","Home","ORD00007623",5.22,"Changed mind",1,458.49,"USER00007623",167,1,0,1,0,1,3,1
"2023-09-16","Debit Card","N/A","Next-Day",40,"City54","PROD00007625","Male","Not Returned","Clothing","ORD00007625",25.97,"Not Returned",3,280.14,"USER00007625",0,0,0,0,0,0,0,0
"2024-01-03","Gift Card","N/A","Express",24,"City70","PROD00007635","Female","Not Returned","Books","ORD00007635",10.63,"Not Returned",1,183.62,"USER00007635",0,0,0,0,0,0,0,0
"2023-05-04","PayPal","2024-02-24","Express",47,"City7","PROD00007637","Female","Returned","Toys","ORD00007637",44.5,"Defective",2,299.02,"USER00007637",296,0,1,1,0,0,2,1
"2023-01-20","Gift Card","N/A","Standard",29,"City85","PROD00007646","Male","Not Returned","Clothing","ORD00007646",4.11,"Not Returned",2,214.55,"USER00007646",0,0,0,0,0,0,0,0
"2023-04-05","PayPal","2023-07-11","Express",48,"City86","PROD00007648","Female","Returned","Electronics","ORD00007648",16.91,"Wrong item",2,338.63,"USER00007648",97,0,0,1,0,0,1,0
"2024-02-07","Credit Card","2024-08-06","Standard",23,"City13","PROD00007663","Female","Returned","Clothing","ORD00007663",1.85,"Not as described",5,325.52,"USER00007663",181,0,0,1,1,0,2,1
"2023-04-05","PayPal","N/A","Standard",36,"City5","PROD00007675","Male","Not Returned","Toys","ORD00007675",49.52,"Not Returned",2,48.2,"USER00007675",0,0,0,0,0,0,0,0
"2023-04-16","PayPal","2024-08-12","Next-Day",59,"City69","PROD00007678","Female","Returned","Toys","ORD00007678",47.44,"Changed mind",3,344.74,"USER00007678",484,1,1,1,0,0,3,1
"2023-05-06","Gift Card","2024-10-17","Next-Day",68,"City23","PROD00007683","Female","Returned","Books","ORD00007683",38.34,"Changed mind",4,65.65,"USER00007683",530,1,1,1,1,0,4,1
